N,first,second,diff,diff_sd,field,sample_i
317,0.6546738363337905,0.6375315756737758,0.017142260660014758,0.005318732805338772,color_ug,72
379,0.13947858491883153,0.1426600640766068,-0.0031814791577751468,0.001974472209100818,color_gr,72
385,0.1071573534980718,0.10625344815086094,0.000903905347210838,0.0016514113993737008,color_ri,72
385,0.15306785567439873,0.15534001001168224,-0.002272154337283451,0.0020303165718050823,color_iz,72
109,0.06422018348623854,0.13761467889908258,-0.07339449541284404,0.025093850407933084,missed_stars,73
276,0.036231884057971016,0.0,0.036231884057971016,0.011268481326341713,missed_galaxies,73
385,0.273777041416945,0.2733637030334208,0.00041333838352434045,0.0024173024004738473,position,73
385,0.1682507989065621,0.18047722624448279,-0.012226427337920696,0.009653692765630835,flux_r_mag,73
385,0.7092536054578649,0.7147297847904894,-0.005476179332624606,0.05416714746274003,flux_r_nmgy,73
135,22.96816817436805,21.707569983943397,1.2605981904246553,0.9477670422669109,gal_angle_deg,73
200,0.19449335606690854,0.2777592253272805,-0.08326586926037216,0.01266380358074433,gal_frac_dev,73
200,0.12776598636046962,0.11060848323665802,0.017157503123811625,0.0053740402704557265,gal_axis_ratio,73
200,0.8664995457498093,0.6308743496539378,0.2356251960958722,0.11125956175312178,gal_radius_px,73
307,0.6864077317500987,0.6689417377211115,0.01746599402898646,0.009954150840394794,color_ug,73
378,0.17807384443431845,0.1749776373506748,0.003096207083643667,0.003423353215422591,color_gr,73
385,0.1122164178840081,0.1089537000993965,0.003262717784611559,0.0023866552946421467,color_ri,73
385,0.15779287365692518,0.16851622514569656,-0.010723351488771382,0.00270643875422807,color_iz,73
91,0.04395604395604396,0.1978021978021978,-0.15384615384615385,0.03803178711331107,missed_stars,74
294,0.034013605442176874,0.02040816326530612,0.013605442176870748,0.006767805266333534,missed_galaxies,74
385,0.27922200075844866,0.27851806912422794,0.0007039316342208061,0.0022913672226912134,position,74
385,0.1761876221890093,0.19092458731738324,-0.014736965128373915,0.009854522724589374,flux_r_mag,74
385,0.6368772639507682,0.6548822026998511,-0.01800493874908294,0.052453045890459744,flux_r_nmgy,74
128,20.512108136321753,20.421447953981602,0.09066018234016154,0.4723612029473042,gal_angle_deg,74
197,0.23181606355473738,0.28421212753764546,-0.05239606398290809,0.011348647878269015,gal_frac_dev,74
197,0.16185902444983036,0.13091858896908548,0.030940435480744835,0.006701752312115945,gal_axis_ratio,74
197,0.6507367850123604,0.6364762280396913,0.014260556972668861,0.054929925060839775,gal_radius_px,74
304,0.6213023125890083,0.6024905261368925,0.018811786452116296,0.007170496466683321,color_ug,74
382,0.19116794300502488,0.18912162088391957,0.0020463221211054813,0.0028399765339764886,color_gr,74
385,0.1152176792000321,0.11796996317045692,-0.002752283970424891,0.0026222702297991206,color_ri,74
384,0.15753531855648906,0.16912093737852982,-0.011585618822040763,0.0024465053174889447,color_iz,74
108,0.046296296296296294,0.09259259259259259,-0.046296296296296294,0.020313650225214436,missed_stars,75
277,0.036101083032490974,0.007220216606498195,0.02888086642599278,0.010080610240844286,missed_galaxies,75
385,0.26642180370309704,0.26947757696890745,-0.0030557732658105055,0.0023507480436658805,position,75
385,0.16905710480266903,0.1870850324334726,-0.01802792763080364,0.008226721948834982,flux_r_mag,75
385,0.7099662043276168,0.7827843549408727,-0.072818150613256,0.027305143159905267,flux_r_nmgy,75
124,17.943341716712393,17.198975627576615,0.7443660891357815,0.6637477712413369,gal_angle_deg,75
187,0.232155012149243,0.2780084238223889,-0.04585341167314589,0.012894470443329947,gal_frac_dev,75
187,0.19097313994334106,0.14265798701146165,0.04831515293187937,0.007314289189021946,gal_axis_ratio,75
187,0.6696300421251324,0.5848008449602395,0.08482919716489291,0.030551287699989604,gal_radius_px,75
310,0.5546116846802859,0.535145101878593,0.019466582801692507,0.007170453508525421,color_ug,75
381,0.14562679638424575,0.14927086138401446,-0.0036440649997686375,0.0019220068774667778,color_gr,75
385,0.1120724942216593,0.11363679760445985,-0.0015643033828006082,0.001650126447241066,color_ri,75
384,0.16084226821540962,0.16730650674129635,-0.006464238525886818,0.0025420350796311413,color_iz,75
104,0.038461538461538464,0.10576923076923077,-0.0673076923076923,0.024687830983678848,missed_stars,76
281,0.021352313167259787,0.021352313167259787,0.0,0.0,missed_galaxies,76
385,0.26007276711658955,0.2595231790509538,0.0005495880656358836,0.0016433564179915686,position,76
385,0.15743414507158268,0.15775212917158374,-0.0003179841000010549,0.006763329975320127,flux_r_mag,76
385,0.7737619014050594,0.7367011719350134,0.037060729470046266,0.05006574322712991,flux_r_nmgy,76
132,16.72398128880601,15.87358586797258,0.8503954208334269,0.8802983680522057,gal_angle_deg,76
191,0.16782359111919212,0.2516518159719466,-0.08382822485275444,0.012991448445337441,gal_frac_dev,76
191,0.1379868654921355,0.11236601078610732,0.02562085470602825,0.004727978877951233,gal_axis_ratio,76
191,0.6907036431303748,0.498451477580885,0.19225216554949032,0.0843330716744972,gal_radius_px,76
310,0.5731524974285643,0.5614328391203073,0.011719658308257122,0.0072919799834071965,color_ug,76
380,0.17062882721897737,0.1709523758235749,-0.00032354860459744757,0.002383130729668515,color_gr,76
385,0.09417446077195898,0.09520307063608352,-0.0010286098641245716,0.0014895146260325938,color_ri,76
384,0.16588788932547324,0.16881139270010326,-0.002923503374630023,0.002255351669056729,color_iz,76
82,0.07317073170731707,0.14634146341463414,-0.07317073170731707,0.028935171414718987,missed_stars,77
303,0.009900990099009901,0.0033003300330033004,0.006600660066006601,0.004659637649236711,missed_galaxies,77
385,0.27813824098296897,0.28123939383492896,-0.0031011528519600206,0.002512458933544903,position,77
385,0.17663452564519808,0.19991251669859886,-0.023277991053400775,0.010347608559335341,flux_r_mag,77
385,0.7251477780539257,0.7654310505271381,-0.04028327247321239,0.04374660720894645,flux_r_nmgy,77
149,21.71618393422935,22.340556541018366,-0.6243726067890117,0.6467369557070006,gal_angle_deg,77
211,0.22774329577796773,0.26491345507355196,-0.037170159295584176,0.011738448456438453,gal_frac_dev,77
211,0.1327902058481541,0.11046830913443652,0.02232189671371758,0.004598860183993562,gal_axis_ratio,77
211,0.559225849749808,0.46796936763657676,0.09125648211323098,0.02505000430548163,gal_radius_px,77
323,0.5930902533555233,0.5559372930908486,0.03715296026467441,0.007470362783078307,color_ug,77
383,0.16208880789505736,0.1617393968553362,0.00034941103972114596,0.002472359849330817,color_gr,77
385,0.12844561619679892,0.1271179638015159,0.0013276523952830675,0.0020171815983282024,color_ri,77
384,0.1871342280372633,0.19143493704420353,-0.004300709006940263,0.002589888868363222,color_iz,77
96,0.09375,0.20833333333333334,-0.11458333333333333,0.03267930184391716,missed_stars,78
289,0.02768166089965398,0.006920415224913495,0.020761245674740483,0.008401846761437983,missed_galaxies,78
385,0.27157628318659444,0.27292503735063633,-0.0013487541640419068,0.00317217565240756,position,78
385,0.20012675588152515,0.2055201050054184,-0.005393349123893264,0.013543791589957475,flux_r_mag,78
385,0.9476367008207723,0.849647174335342,0.09798952648543044,0.0793559195832211,flux_r_nmgy,78
131,16.235198502395743,15.00718788713502,1.2280106152607337,0.9936582852347012,gal_angle_deg,78
202,0.23538783324330945,0.28462796043897903,-0.049240127195669524,0.01230155162628224,gal_frac_dev,78
202,0.15251032608027987,0.11484198119473969,0.03766834488554025,0.0064705107730197945,gal_axis_ratio,78
202,0.8763320987245965,0.6536228357665629,0.2227092629580338,0.11479767913255076,gal_radius_px,78
304,0.6396370567055595,0.6251241784020911,0.014512878303468889,0.008789935175624524,color_ug,78
379,0.1701852009139048,0.17036048943030763,-0.0001752885164028518,0.002834339134140533,color_gr,78
385,0.13225949904737275,0.12727316052465681,0.0049863385227159,0.002565064066371866,color_ri,78
385,0.18713258675514058,0.19716665627537003,-0.01003406952022948,0.0034523774005660937,color_iz,78
115,0.034782608695652174,0.10434782608695652,-0.06956521739130435,0.023827946499672823,missed_stars,79
270,0.03333333333333333,0.014814814814814815,0.018518518518518517,0.008219928406782586,missed_galaxies,79
385,0.2634573843617931,0.26072870413723215,0.0027286802245610076,0.0013172813087321533,position,79
385,0.16418631668146771,0.169955308130001,-0.0057689914485333236,0.005869852902098057,flux_r_mag,79
385,0.7181604032374578,0.7316000554035326,-0.013439652166074808,0.037930526796063346,flux_r_nmgy,79
123,17.68627509696203,17.014071870696167,0.6722032262658693,0.5825700261041735,gal_angle_deg,79
183,0.20039187642636866,0.2755311103185595,-0.0751392338921908,0.012860029928080035,gal_frac_dev,79
183,0.14534988997605083,0.1182162203675914,0.02713366960845942,0.005358038974795418,gal_axis_ratio,79
183,0.5930755147354595,0.5652306761798223,0.027844838555637085,0.04322290341065503,gal_radius_px,79
290,0.5574406302988754,0.552684207841638,0.00475642245723668,0.006846161287538775,color_ug,79
378,0.15597417583346213,0.15941107096311835,-0.003436895129656094,0.0024560020353834797,color_gr,79
385,0.10434118845971459,0.10434253416934965,-1.3457096350621472e-6,0.0015323472023418803,color_ri,79
384,0.17338074415096794,0.18138130715677694,-0.00800056300580901,0.002037194762936549,color_iz,79
100,0.1,0.17,-0.07,0.02564323999762428,missed_stars,80
285,0.031578947368421054,0.010526315789473684,0.021052631578947368,0.008518707310051556,missed_galaxies,80
385,0.2664529724631505,0.26697435142659587,-0.0005213789634453187,0.0019014907726111728,position,80
385,0.18275118669413484,0.1902734526166746,-0.007522265922539746,0.008264401512892549,flux_r_mag,80
385,0.6479368275037045,0.6505436658084637,-0.002606838304759398,0.04064504891346787,flux_r_nmgy,80
128,19.086221803197542,18.158148714057653,0.9280730891399066,0.7464124412206051,gal_angle_deg,80
196,0.21960698324510372,0.2933967519924646,-0.07378976874736129,0.01219836848532946,gal_frac_dev,80
196,0.13654514104279206,0.11771218236642758,0.018832958676364486,0.005616945981096156,gal_axis_ratio,80
196,0.6616481442948385,0.5109067602242704,0.15074138407056822,0.081927302636294,gal_radius_px,80
296,0.7156171128341027,0.6968940056474078,0.018723107186695363,0.007358883448838725,color_ug,80
379,0.17482196520215879,0.17736612551457448,-0.002544160312415501,0.002986602373568636,color_gr,80
385,0.12144135737899428,0.11896695097162195,0.0024744064073723643,0.002120927294145919,color_ri,80
382,0.1841372852539281,0.1907390861726252,-0.006601800918696868,0.0026514660253731228,color_iz,80
103,0.0970873786407767,0.1941747572815534,-0.0970873786407767,0.029315962918813474,missed_stars,81
282,0.03900709219858156,0.0035460992907801418,0.03546099290780142,0.011032709518659133,missed_galaxies,81
385,0.27713359544532407,0.2782254584476089,-0.0010918630022847635,0.0030958728937440323,position,81
385,0.15924183704985032,0.17794419451970145,-0.018702357469851143,0.010382860126744628,flux_r_mag,81
385,0.701904910148245,0.7594014848786267,-0.057496574730381944,0.026313403002079197,flux_r_nmgy,81
131,19.10191355676181,19.421659102001826,-0.3197455452400165,0.4378813893662577,gal_angle_deg,81
195,0.23941850173564505,0.2707491557257917,-0.03133065399014673,0.011218044964221201,gal_frac_dev,81
195,0.15766054495728585,0.12039318857902818,0.037267356378257566,0.006259815316095912,gal_axis_ratio,81
195,0.6409678528704273,0.5272905905395673,0.11367726233086013,0.02700007005282358,gal_radius_px,81
316,0.624711879626868,0.6012129380209505,0.023498941605916878,0.007276489812208027,color_ug,81
383,0.18821088294548138,0.1836137301220838,0.004597152823397831,0.0032973169515115182,color_gr,81
385,0.13307425410002252,0.13061505218726652,0.0024592019127560754,0.0023661583763499496,color_ri,81
383,0.19643970642887149,0.2036233992074042,-0.007183692778532368,0.002830718334658196,color_iz,81
94,0.05319148936170213,0.14893617021276595,-0.09574468085106383,0.030511347605209647,missed_stars,82
291,0.037800687285223365,0.010309278350515464,0.027491408934707903,0.009601657789600482,missed_galaxies,82
385,0.28102912483992665,0.28288450442533386,-0.0018553795854072295,0.0027170624542014105,position,82
385,0.15996994672006856,0.18594560179213854,-0.025975655072069975,0.009740766899796784,flux_r_mag,82
385,0.6968349709742325,0.7691242370895741,-0.0722892661153414,0.04221073556501333,flux_r_nmgy,82
141,20.140769207416295,20.998233947132864,-0.8574647397165613,0.40839590305760026,gal_angle_deg,82
198,0.1994007681004284,0.2687235026417226,-0.06932273454129431,0.012243971728489718,gal_frac_dev,82
198,0.13792809892854557,0.11489333073435354,0.02303476819419204,0.005251431124044739,gal_axis_ratio,82
198,0.6819494001321041,0.622352345840264,0.05959705429184024,0.026885877823603615,gal_radius_px,82
309,0.6414518912931919,0.6150516299136004,0.026400261379591203,0.006381167561023025,color_ug,82
384,0.17046027115120221,0.16577725130388085,0.0046830198473217025,0.0034867770721366495,color_gr,82
385,0.12149004342199048,0.12269993637229927,-0.001209892950308785,0.0025598581273718686,color_ri,82
384,0.1949011929467862,0.20157495018139757,-0.006673757234611377,0.002585688253276522,color_iz,82
95,0.021052631578947368,0.05263157894736842,-0.031578947368421054,0.018037112288197876,missed_stars,83
290,0.03103448275862069,0.010344827586206896,0.020689655172413793,0.008373130807525456,missed_galaxies,83
385,0.2626467418740964,0.26169579893693834,0.0009509429371580521,0.0024321575247632375,position,83
385,0.16412600180554174,0.1735929666175556,-0.009466964812013902,0.00921597507844315,flux_r_mag,83
385,0.712360802550343,0.704751783636251,0.007609018914091422,0.04980744686711394,flux_r_nmgy,83
135,18.299981311988113,19.596701533494958,-1.296720221506837,0.5120526259166703,gal_angle_deg,83
203,0.22713301695256205,0.3019578632253929,-0.07482484627283072,0.012436652804030968,gal_frac_dev,83
203,0.1529468812341213,0.1159337378072795,0.03701314342684181,0.006493488955927469,gal_axis_ratio,83
203,0.6537961516003534,0.5337821911081866,0.1200139604921672,0.043755959001121135,gal_radius_px,83
311,0.5095052170245922,0.5092506811939419,0.0002545358306501833,0.005412781219253019,color_ug,83
380,0.15502702200448742,0.15058198728474528,0.004445034719742328,0.0030820588337684973,color_gr,83
385,0.12270300818229508,0.12007152467028107,0.0026314835120139954,0.002621547594243038,color_ri,83
382,0.18824924759867764,0.1957351930958132,-0.007485945497135499,0.00255806094635658,color_iz,83
99,0.08080808080808081,0.18181818181818182,-0.10101010101010101,0.030440148787487704,missed_stars,84
286,0.02097902097902098,0.006993006993006993,0.013986013986013986,0.0069561043238439,missed_galaxies,84
385,0.2696343104396793,0.2728193774908325,-0.003185067051153292,0.002377382825077251,position,84
385,0.16666749193697672,0.18580843983212844,-0.019140947895151732,0.008322743170465257,flux_r_mag,84
385,0.700321628081706,0.7831230589115326,-0.08280143082982656,0.026248506043122895,flux_r_nmgy,84
138,17.736715063346548,17.391902256451292,0.34481280689524624,0.7026345175532208,gal_angle_deg,84
200,0.14905381921478833,0.27304487775496034,-0.12399105854017213,0.012967594507116232,gal_frac_dev,84
200,0.1473390026547575,0.11755291598459178,0.02978608667016576,0.0051742245781928025,gal_axis_ratio,84
200,0.657207380393008,0.5788380908678045,0.07836928952520343,0.031418413389340774,gal_radius_px,84
304,0.5729255503040964,0.5587385832552803,0.014186967048816092,0.006678501030384736,color_ug,84
381,0.17373546249404423,0.17613464721093133,-0.002399184716886727,0.002714566132264712,color_gr,84
385,0.12202901259742197,0.11957840953559665,0.002450603061825313,0.00241523214353552,color_ri,84
384,0.17900039312857308,0.1829882947792384,-0.003987901650665242,0.0022677020064678826,color_iz,84
